machine_id,machine_name,line_id,temperature,vibration,pressure,power_consumption,production_rate,defect_rate,machine_status,maintenance_status,downstream_delay,step,timestamp
M02,Machine B1 - Assembly Line 1,LINE-1,44.66,1.475,103.91,22.07,1177.9,0.522,HEALTHY,OK,0.0,104,2026-09-10T10:52:00Z
M03,Machine B2 - Assembly Line 2,LINE-2,71.4,4.771,100.61,26.28,1030.7,3.2,CRITICAL,OK,0.0,104,2026-09-10T10:52:00Z
M04,Machine C - Quality Inspection,LINE-2,39.55,0.951,97.72,14.14,909.1,0.181,CRITICAL,OK,23.0,104,2026-09-10T10:52:00Z
M05,Machine D - Packaging Unit,LINE-2,38.02,0.843,95.21,12.84,959.4,0.294,CRITICAL,OK,21.5,104,2026-09-10T10:52:00Z
M06,Machine E - Material Transfer,LINE-2,39.15,0.999,99.27,15.93,1017.6,0.296,CRITICAL,OK,20.0,104,2026-09-10T10:52:00Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,44.3,1.482,102.49,20.35,1047.9,0.677,WARNING,OK,18.5,104,2026-09-10T10:52:00Z
M08,Machine G - Finishing Station,LINE-3,41.25,0.942,97.64,15.62,1077.4,0.371,WARNING,OK,17.0,104,2026-09-10T10:52:00Z
M09,Machine H - Final Inspection,LINE-3,40.03,0.757,95.73,13.45,1087.6,0.183,WARNING,OK,15.5,104,2026-09-10T10:52:00Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.54,0.606,93.37,11.03,1096.5,0.283,WARNING,OK,14.0,104,2026-09-10T10:52:00Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,42.63,1.164,101.18,18.18,1207.9,0.263,HEALTHY,OK,0.0,105,2026-09-10T10:52:30Z
M02,Machine B1 - Assembly Line 1,LINE-1,44.3,1.483,103.63,21.57,1184.5,0.537,HEALTHY,OK,0.0,105,2026-09-10T10:52:30Z
M03,Machine B2 - Assembly Line 2,LINE-2,71.03,4.828,101.38,26.58,1039.5,3.184,CRITICAL,OK,0.0,105,2026-09-10T10:52:30Z
M04,Machine C - Quality Inspection,LINE-2,39.63,1.049,97.31,13.92,911.3,0.185,CRITICAL,OK,23.0,105,2026-09-10T10:52:30Z
M05,Machine D - Packaging Unit,LINE-2,38.11,1.028,94.94,12.37,965.6,0.307,CRITICAL,OK,21.5,105,2026-09-10T10:52:30Z
M06,Machine E - Material Transfer,LINE-2,39.58,1.108,98.88,14.46,1008.6,0.245,CRITICAL,OK,20.0,105,2026-09-10T10:52:30Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,44.15,1.332,102.63,21.01,1042.8,0.575,WARNING,OK,18.5,105,2026-09-10T10:52:30Z
M08,Machine G - Finishing Station,LINE-3,41.25,0.96,97.01,16.36,1071.6,0.393,WARNING,OK,17.0,105,2026-09-10T10:52:30Z
M09,Machine H - Final Inspection,LINE-3,40.26,0.8,96.19,12.75,1101.0,0.183,WARNING,OK,15.5,105,2026-09-10T10:52:30Z
M10,Machine I - Dispatch / Palletizing,LINE-3,37.62,0.691,94.4,11.22,1097.7,0.275,WARNING,OK,14.0,105,2026-09-10T10:52:30Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,42.43,1.292,101.17,18.51,1195.8,0.19,HEALTHY,OK,0.0,106,2026-09-10T10:53:00Z
M02,Machine B1 - Assembly Line 1,LINE-1,45.68,1.45,102.53,22.48,1185.0,0.564,HEALTHY,OK,0.0,106,2026-09-10T10:53:00Z
M03,Machine B2 - Assembly Line 2,LINE-2,70.82,4.806,100.17,26.04,1025.8,3.221,CRITICAL,OK,0.0,106,2026-09-10T10:53:00Z
M04,Machine C - Quality Inspection,LINE-2,40.13,0.997,97.8,13.73,914.6,0.165,CRITICAL,OK,23.0,106,2026-09-10T10:53:00Z
M05,Machine D - Packaging Unit,LINE-2,38.2,1.004,95.74,12.05,956.8,0.313,CRITICAL,OK,21.5,106,2026-09-10T10:53:00Z
M06,Machine E - Material Transfer,LINE-2,38.97,1.03,99.19,15.0,1029.9,0.292,CRITICAL,OK,20.0,106,2026-09-10T10:53:00Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,44.47,1.337,101.49,21.22,1051.3,0.571,WARNING,OK,18.5,106,2026-09-10T10:53:00Z
M08,Machine G - Finishing Station,LINE-3,41.01,0.931,97.41,16.25,1066.4,0.393,WARNING,OK,17.0,106,2026-09-10T10:53:00Z
M09,Machine H - Final Inspection,LINE-3,39.55,0.768,96.88,13.02,1080.1,0.191,WARNING,OK,15.5,106,2026-09-10T10:53:00Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.36,0.649,94.68,10.96,1102.9,0.297,WARNING,OK,14.0,106,2026-09-10T10:53:00Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,41.99,1.232,99.96,18.56,1199.6,0.245,HEALTHY,OK,0.0,107,2026-09-10T10:53:30Z
M02,Machine B1 - Assembly Line 1,LINE-1,45.39,1.443,103.62,21.92,1172.8,0.506,HEALTHY,OK,0.0,107,2026-09-10T10:53:30Z
M03,Machine B2 - Assembly Line 2,LINE-2,70.92,4.877,100.67,26.06,1047.2,3.233,CRITICAL,OK,0.0,107,2026-09-10T10:53:30Z
M04,Machine C - Quality Inspection,LINE-2,40.31,1.071,98.3,14.05,917.3,0.197,CRITICAL,OK,23.0,107,2026-09-10T10:53:30Z
M05,Machine D - Packaging Unit,LINE-2,38.01,0.986,95.81,12.5,957.3,0.344,CRITICAL,OK,21.5,107,2026-09-10T10:53:30Z
M06,Machine E - Material Transfer,LINE-2,39.32,1.116,98.84,15.1,1018.2,0.28,CRITICAL,OK,20.0,107,2026-09-10T10:53:30Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,44.05,1.413,101.81,21.27,1052.5,0.629,WARNING,OK,18.5,107,2026-09-10T10:53:30Z
M08,Machine G - Finishing Station,LINE-3,40.89,1.038,97.54,15.63,1073.7,0.404,WARNING,OK,17.0,107,2026-09-10T10:53:30Z
M09,Machine H - Final Inspection,LINE-3,41.04,0.873,96.36,13.07,1088.0,0.17,WARNING,OK,15.5,107,2026-09-10T10:53:30Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.3,0.656,93.98,10.37,1085.9,0.293,WARNING,OK,14.0,107,2026-09-10T10:53:30Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,41.91,1.167,101.13,19.02,1205.3,0.183,HEALTHY,OK,0.0,108,2026-09-10T10:54:00Z
M02,Machine B1 - Assembly Line 1,LINE-1,44.97,1.499,102.62,21.77,1188.1,0.487,HEALTHY,OK,0.0,108,2026-09-10T10:54:00Z
M03,Machine B2 - Assembly Line 2,LINE-2,70.56,4.798,100.56,25.41,1039.7,3.226,CRITICAL,OK,0.0,108,2026-09-10T10:54:00Z
M04,Machine C - Quality Inspection,LINE-2,40.18,1.111,98.63,14.43,925.6,0.223,CRITICAL,OK,23.0,108,2026-09-10T10:54:00Z
M05,Machine D - Packaging Unit,LINE-2,38.07,0.949,94.72,12.53,956.2,0.312,CRITICAL,OK,21.5,108,2026-09-10T10:54:00Z
M06,Machine E - Material Transfer,LINE-2,38.74,1.066,99.21,14.96,1006.8,0.256,CRITICAL,OK,20.0,108,2026-09-10T10:54:00Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,43.54,1.356,102.21,21.07,1051.1,0.623,WARNING,OK,18.5,108,2026-09-10T10:54:00Z
M08,Machine G - Finishing Station,LINE-3,41.43,1.03,97.6,16.33,1075.4,0.411,WARNING,OK,17.0,108,2026-09-10T10:54:00Z
M09,Machine H - Final Inspection,LINE-3,40.51,0.683,95.85,12.91,1094.7,0.247,WARNING,OK,15.5,108,2026-09-10T10:54:00Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.42,0.771,93.41,10.66,1088.1,0.29,WARNING,OK,14.0,108,2026-09-10T10:54:00Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,41.38,1.232,101.64,18.82,1196.5,0.199,HEALTHY,OK,0.0,109,2026-09-10T10:54:30Z
M02,Machine B1 - Assembly Line 1,LINE-1,44.99,1.584,101.58,21.71,1180.0,0.467,HEALTHY,OK,0.0,109,2026-09-10T10:54:30Z
M03,Machine B2 - Assembly Line 2,LINE-2,70.9,4.794,100.17,26.02,1045.0,3.193,CRITICAL,OK,0.0,109,2026-09-10T10:54:30Z
M04,Machine C - Quality Inspection,LINE-2,39.82,0.992,98.0,13.48,913.2,0.186,CRITICAL,OK,23.0,109,2026-09-10T10:54:30Z
M05,Machine D - Packaging Unit,LINE-2,38.5,0.93,95.59,12.2,957.7,0.263,CRITICAL,OK,21.5,109,2026-09-10T10:54:30Z
M06,Machine E - Material Transfer,LINE-2,38.72,1.163,99.74,14.66,1015.6,0.298,CRITICAL,OK,20.0,109,2026-09-10T10:54:30Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,44.23,1.312,101.2,21.15,1032.0,0.587,WARNING,OK,18.5,109,2026-09-10T10:54:30Z
M08,Machine G - Finishing Station,LINE-3,41.06,1.021,97.43,15.89,1074.9,0.409,WARNING,OK,17.0,109,2026-09-10T10:54:30Z
M09,Machine H - Final Inspection,LINE-3,39.74,0.802,96.19,13.52,1092.2,0.236,WARNING,OK,15.5,109,2026-09-10T10:54:30Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.76,0.674,93.88,10.96,1082.7,0.338,WARNING,OK,14.0,109,2026-09-10T10:54:30Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,42.35,1.185,101.62,18.57,1205.8,0.16,HEALTHY,OK,0.0,110,2026-09-10T10:55:00Z
M02,Machine B1 - Assembly Line 1,LINE-1,44.94,1.497,103.31,21.81,1160.0,0.468,HEALTHY,OK,0.0,110,2026-09-10T10:55:00Z
M03,Machine B2 - Assembly Line 2,LINE-2,70.98,4.803,101.34,26.17,1040.7,3.199,CRITICAL,OK,0.0,110,2026-09-10T10:55:00Z
M04,Machine C - Quality Inspection,LINE-2,40.44,0.97,97.93,13.67,918.3,0.212,CRITICAL,OK,23.0,110,2026-09-10T10:55:00Z
M05,Machine D - Packaging Unit,LINE-2,37.72,0.894,95.25,12.42,956.8,0.28,CRITICAL,OK,21.5,110,2026-09-10T10:55:00Z
M06,Machine E - Material Transfer,LINE-2,39.14,1.082,98.77,14.6,1018.8,0.295,CRITICAL,OK,20.0,110,2026-09-10T10:55:00Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,43.87,1.41,102.37,21.21,1047.9,0.593,WARNING,OK,18.5,110,2026-09-10T10:55:00Z
M08,Machine G - Finishing Station,LINE-3,40.77,0.948,97.2,16.01,1064.1,0.403,WARNING,OK,17.0,110,2026-09-10T10:55:00Z
M09,Machine H - Final Inspection,LINE-3,39.61,0.717,96.41,12.86,1081.2,0.167,WARNING,OK,15.5,110,2026-09-10T10:55:00Z
M10,Machine I - Dispatch / Palletizing,LINE-3,37.17,0.769,93.8,10.94,1097.2,0.246,WARNING,OK,14.0,110,2026-09-10T10:55:00Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,42.79,1.322,99.95,18.47,1194.2,0.192,HEALTHY,OK,0.0,111,2026-09-10T10:55:30Z
M02,Machine B1 - Assembly Line 1,LINE-1,44.83,1.541,102.94,21.73,1178.6,0.515,HEALTHY,OK,0.0,111,2026-09-10T10:55:30Z
M03,Machine B2 - Assembly Line 2,LINE-2,70.53,4.718,101.5,25.81,1038.9,3.188,CRITICAL,OK,0.0,111,2026-09-10T10:55:30Z
M04,Machine C - Quality Inspection,LINE-2,40.22,1.089,98.29,13.54,903.5,0.188,CRITICAL,OK,23.0,111,2026-09-10T10:55:30Z
M05,Machine D - Packaging Unit,LINE-2,37.89,0.814,95.41,12.17,968.3,0.355,CRITICAL,OK,21.5,111,2026-09-10T10:55:30Z
M06,Machine E - Material Transfer,LINE-2,38.9,1.122,98.38,15.19,1015.4,0.267,CRITICAL,OK,20.0,111,2026-09-10T10:55:30Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,43.88,1.377,101.84,21.28,1039.4,0.652,WARNING,OK,18.5,111,2026-09-10T10:55:30Z
M08,Machine G - Finishing Station,LINE-3,40.47,1.081,96.99,16.0,1066.1,0.39,WARNING,OK,17.0,111,2026-09-10T10:55:30Z
M09,Machine H - Final Inspection,LINE-3,40.32,0.875,96.6,12.88,1088.2,0.177,WARNING,OK,15.5,111,2026-09-10T10:55:30Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.6,0.643,93.78,11.07,1076.4,0.299,WARNING,OK,14.0,111,2026-09-10T10:55:30Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,42.61,1.256,101.01,18.08,1203.7,0.13,HEALTHY,OK,0.0,112,2026-09-10T10:56:00Z
M02,Machine B1 - Assembly Line 1,LINE-1,45.44,1.489,103.92,21.48,1187.3,0.497,HEALTHY,OK,0.0,112,2026-09-10T10:56:00Z
M03,Machine B2 - Assembly Line 2,LINE-2,70.87,4.732,100.8,26.2,1054.3,3.23,CRITICAL,OK,0.0,112,2026-09-10T10:56:00Z
M04,Machine C - Quality Inspection,LINE-2,39.76,0.95,97.32,14.44,906.7,0.244,CRITICAL,OK,23.0,112,2026-09-10T10:56:00Z
M05,Machine D - Packaging Unit,LINE-2,38.21,0.916,94.85,12.7,959.8,0.289,CRITICAL,OK,21.5,112,2026-09-10T10:56:00Z
M06,Machine E - Material Transfer,LINE-2,39.28,1.093,98.6,15.18,1018.0,0.315,CRITICAL,OK,20.0,112,2026-09-10T10:56:00Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,43.82,1.34,102.87,21.46,1050.0,0.588,WARNING,OK,18.5,112,2026-09-10T10:56:00Z
M08,Machine G - Finishing Station,LINE-3,40.88,1.069,97.32,15.81,1081.6,0.399,WARNING,OK,17.0,112,2026-09-10T10:56:00Z
M09,Machine H - Final Inspection,LINE-3,40.71,0.73,96.26,13.62,1087.1,0.192,WARNING,OK,15.5,112,2026-09-10T10:56:00Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.53,0.754,93.61,10.97,1081.1,0.347,WARNING,OK,14.0,112,2026-09-10T10:56:00Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,42.46,1.198,100.72,18.96,1197.1,0.167,HEALTHY,OK,0.0,113,2026-09-10T10:56:30Z
M02,Machine B1 - Assembly Line 1,LINE-1,44.3,1.468,102.27,21.81,1186.0,0.489,HEALTHY,OK,0.0,113,2026-09-10T10:56:30Z
M03,Machine B2 - Assembly Line 2,LINE-2,71.14,4.764,100.53,26.58,1037.2,3.212,CRITICAL,OK,0.0,113,2026-09-10T10:56:30Z
M04,Machine C - Quality Inspection,LINE-2,39.37,1.076,97.76,14.32,910.1,0.218,CRITICAL,OK,23.0,113,2026-09-10T10:56:30Z
M05,Machine D - Packaging Unit,LINE-2,38.27,0.877,95.55,12.27,964.3,0.288,CRITICAL,OK,21.5,113,2026-09-10T10:56:30Z
M06,Machine E - Material Transfer,LINE-2,39.14,1.077,99.02,14.68,1019.9,0.301,CRITICAL,OK,20.0,113,2026-09-10T10:56:30Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,43.78,1.397,102.07,20.82,1043.6,0.57,WARNING,OK,18.5,113,2026-09-10T10:56:30Z
M08,Machine G - Finishing Station,LINE-3,41.94,1.053,97.64,16.35,1056.3,0.323,WARNING,OK,17.0,113,2026-09-10T10:56:30Z
M09,Machine H - Final Inspection,LINE-3,39.84,0.731,95.88,13.06,1093.2,0.166,WARNING,OK,15.5,113,2026-09-10T10:56:30Z
M10,Machine I - Dispatch / Palletizing,LINE-3,37.16,0.701,94.17,10.84,1099.4,0.297,WARNING,OK,14.0,113,2026-09-10T10:56:30Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,42.71,1.16,101.67,18.48,1197.4,0.219,HEALTHY,OK,0.0,114,2026-09-10T10:57:00Z
M02,Machine B1 - Assembly Line 1,LINE-1,44.88,1.367,101.47,22.38,1189.8,0.557,HEALTHY,OK,0.0,114,2026-09-10T10:57:00Z
M03,Machine B2 - Assembly Line 2,LINE-2,70.99,4.735,100.29,26.0,1031.9,3.249,CRITICAL,OK,0.0,114,2026-09-10T10:57:00Z
M04,Machine C - Quality Inspection,LINE-2,40.9,1.024,97.99,13.61,919.0,0.202,CRITICAL,OK,23.0,114,2026-09-10T10:57:00Z
M05,Machine D - Packaging Unit,LINE-2,37.88,0.924,94.71,12.54,951.7,0.333,CRITICAL,OK,21.5,114,2026-09-10T10:57:00Z
M06,Machine E - Material Transfer,LINE-2,38.96,1.158,98.9,14.96,1011.1,0.323,CRITICAL,OK,20.0,114,2026-09-10T10:57:00Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,43.65,1.376,102.0,21.04,1033.6,0.593,WARNING,OK,18.5,114,2026-09-10T10:57:00Z
M08,Machine G - Finishing Station,LINE-3,41.32,0.981,97.39,16.05,1068.5,0.369,WARNING,OK,17.0,114,2026-09-10T10:57:00Z
M09,Machine H - Final Inspection,LINE-3,39.99,0.85,95.47,12.89,1077.5,0.228,WARNING,OK,15.5,114,2026-09-10T10:57:00Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.96,0.657,94.05,10.64,1082.5,0.256,WARNING,OK,14.0,114,2026-09-10T10:57:00Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,41.57,1.268,100.93,18.64,1193.3,0.223,HEALTHY,OK,0.0,115,2026-09-10T10:57:30Z
M02,Machine B1 - Assembly Line 1,LINE-1,44.59,1.502,103.03,22.7,1185.0,0.482,HEALTHY,OK,0.0,115,2026-09-10T10:57:30Z
M03,Machine B2 - Assembly Line 2,LINE-2,71.27,4.907,99.69,25.75,1038.1,3.187,CRITICAL,OK,0.0,115,2026-09-10T10:57:30Z
M04,Machine C - Quality Inspection,LINE-2,39.87,0.935,98.7,13.57,909.7,0.231,CRITICAL,OK,23.0,115,2026-09-10T10:57:30Z
M05,Machine D - Packaging Unit,LINE-2,37.99,0.851,94.33,12.43,955.5,0.306,CRITICAL,OK,21.5,115,2026-09-10T10:57:30Z
M06,Machine E - Material Transfer,LINE-2,38.44,1.141,99.06,15.06,1027.0,0.287,CRITICAL,OK,20.0,115,2026-09-10T10:57:30Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,43.71,1.373,101.9,20.97,1039.2,0.539,WARNING,OK,18.5,115,2026-09-10T10:57:30Z
M08,Machine G - Finishing Station,LINE-3,40.78,1.018,97.57,16.36,1082.1,0.423,WARNING,OK,17.0,115,2026-09-10T10:57:30Z
M09,Machine H - Final Inspection,LINE-3,40.55,0.838,96.85,13.56,1093.4,0.221,WARNING,OK,15.5,115,2026-09-10T10:57:30Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.92,0.698,93.83,11.19,1084.7,0.294,WARNING,OK,14.0,115,2026-09-10T10:57:30Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,41.06,1.286,101.19,18.64,1211.7,0.209,HEALTHY,OK,0.0,116,2026-09-10T10:58:00Z
M02,Machine B1 - Assembly Line 1,LINE-1,45.58,1.438,104.2,22.33,1181.7,0.543,HEALTHY,OK,0.0,116,2026-09-10T10:58:00Z
M03,Machine B2 - Assembly Line 2,LINE-2,70.53,4.786,101.22,25.44,1044.5,3.216,CRITICAL,OK,0.0,116,2026-09-10T10:58:00Z
M04,Machine C - Quality Inspection,LINE-2,40.79,0.921,98.8,13.83,908.4,0.163,CRITICAL,OK,23.0,116,2026-09-10T10:58:00Z
M05,Machine D - Packaging Unit,LINE-2,37.56,0.92,94.44,12.72,956.1,0.264,CRITICAL,OK,21.5,116,2026-09-10T10:58:00Z
M06,Machine E - Material Transfer,LINE-2,38.79,1.117,98.86,15.01,1022.6,0.332,CRITICAL,OK,20.0,116,2026-09-10T10:58:00Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,43.88,1.348,102.04,21.14,1035.1,0.573,WARNING,OK,18.5,116,2026-09-10T10:58:00Z
M08,Machine G - Finishing Station,LINE-3,40.71,0.99,97.12,16.21,1058.7,0.353,WARNING,OK,17.0,116,2026-09-10T10:58:00Z
M09,Machine H - Final Inspection,LINE-3,39.87,0.791,95.27,12.82,1084.2,0.188,WARNING,OK,15.5,116,2026-09-10T10:58:00Z
M10,Machine I - Dispatch / Palletizing,LINE-3,37.06,0.667,94.74,11.15,1084.0,0.303,WARNING,OK,14.0,116,2026-09-10T10:58:00Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,42.05,1.261,101.0,18.73,1200.3,0.245,HEALTHY,OK,0.0,117,2026-09-10T10:58:30Z
M02,Machine B1 - Assembly Line 1,LINE-1,45.52,1.51,102.87,22.15,1178.6,0.55,HEALTHY,OK,0.0,117,2026-09-10T10:58:30Z
M03,Machine B2 - Assembly Line 2,LINE-2,71.03,4.78,100.27,25.64,1044.5,3.175,CRITICAL,OK,0.0,117,2026-09-10T10:58:30Z
M04,Machine C - Quality Inspection,LINE-2,40.44,0.935,98.06,14.35,899.4,0.261,CRITICAL,OK,23.0,117,2026-09-10T10:58:30Z
M05,Machine D - Packaging Unit,LINE-2,37.83,0.907,95.29,12.72,961.4,0.33,CRITICAL,OK,21.5,117,2026-09-10T10:58:30Z
M06,Machine E - Material Transfer,LINE-2,39.21,1.188,99.26,15.59,1023.8,0.246,CRITICAL,OK,20.0,117,2026-09-10T10:58:30Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,45.04,1.371,102.75,21.01,1051.1,0.579,WARNING,OK,18.5,117,2026-09-10T10:58:30Z
M08,Machine G - Finishing Station,LINE-3,41.25,0.987,98.29,16.13,1075.4,0.335,WARNING,OK,17.0,117,2026-09-10T10:58:30Z
M09,Machine H - Final Inspection,LINE-3,39.97,0.821,96.11,13.29,1084.4,0.201,WARNING,OK,15.5,117,2026-09-10T10:58:30Z
M10,Machine I - Dispatch / Palletizing,LINE-3,37.47,0.586,94.29,10.9,1083.3,0.31,WARNING,OK,14.0,117,2026-09-10T10:58:30Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,42.49,1.252,101.23,18.76,1206.9,0.197,HEALTHY,OK,0.0,118,2026-09-10T10:59:00Z
M02,Machine B1 - Assembly Line 1,LINE-1,44.72,1.468,103.42,21.99,1171.6,0.449,HEALTHY,OK,0.0,118,2026-09-10T10:59:00Z
M03,Machine B2 - Assembly Line 2,LINE-2,71.33,4.773,100.67,26.37,1029.5,3.199,CRITICAL,OK,0.0,118,2026-09-10T10:59:00Z
M04,Machine C - Quality Inspection,LINE-2,39.93,1.019,98.62,13.6,913.8,0.231,CRITICAL,OK,23.0,118,2026-09-10T10:59:00Z
M05,Machine D - Packaging Unit,LINE-2,37.93,0.893,95.21,12.6,963.2,0.317,CRITICAL,OK,21.5,118,2026-09-10T10:59:00Z
M06,Machine E - Material Transfer,LINE-2,38.61,1.15,99.58,15.06,1009.3,0.297,CRITICAL,OK,20.0,118,2026-09-10T10:59:00Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,44.08,1.343,101.82,20.58,1048.3,0.605,WARNING,OK,18.5,118,2026-09-10T10:59:00Z
M08,Machine G - Finishing Station,LINE-3,40.34,1.018,97.47,16.15,1066.7,0.376,WARNING,OK,17.0,118,2026-09-10T10:59:00Z
M09,Machine H - Final Inspection,LINE-3,39.69,0.773,96.01,13.04,1085.6,0.187,WARNING,OK,15.5,118,2026-09-10T10:59:00Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.86,0.825,93.61,10.83,1112.7,0.313,WARNING,OK,14.0,118,2026-09-10T10:59:00Z
M01,Machine A - Cutting / Raw Material Feed,LINE-1,41.45,1.242,100.84,18.77,1198.3,0.187,HEALTHY,OK,0.0,119,2026-09-10T10:59:30Z
M02,Machine B1 - Assembly Line 1,LINE-1,45.64,1.528,103.49,22.13,1176.4,0.518,HEALTHY,OK,0.0,119,2026-09-10T10:59:30Z
M03,Machine B2 - Assembly Line 2,LINE-2,71.48,4.807,101.4,26.26,1041.7,3.208,CRITICAL,OK,0.0,119,2026-09-10T10:59:30Z
M04,Machine C - Quality Inspection,LINE-2,40.05,0.937,97.95,14.07,908.6,0.21,CRITICAL,OK,23.0,119,2026-09-10T10:59:30Z
M05,Machine D - Packaging Unit,LINE-2,38.01,0.939,95.33,12.55,952.1,0.354,CRITICAL,OK,21.5,119,2026-09-10T10:59:30Z
M06,Machine E - Material Transfer,LINE-2,38.94,1.096,98.83,14.85,1027.7,0.342,CRITICAL,OK,20.0,119,2026-09-10T10:59:30Z
M07,Machine F - Secondary Assembly (Backup / Reroute Line),LINE-3,44.18,1.395,102.31,21.02,1043.2,0.61,WARNING,OK,18.5,119,2026-09-10T10:59:30Z
M08,Machine G - Finishing Station,LINE-3,40.82,1.013,97.6,16.18,1065.2,0.421,WARNING,OK,17.0,119,2026-09-10T10:59:30Z
M09,Machine H - Final Inspection,LINE-3,39.64,0.771,95.74,12.68,1093.8,0.171,WARNING,OK,15.5,119,2026-09-10T10:59:30Z
M10,Machine I - Dispatch / Palletizing,LINE-3,36.72,0.763,93.71,10.94,1082.7,0.325,WARNING,OK,14.0,119,2026-09-10T10:59:30Z
